view_count,comment_count,Sentiment_Scores,time_till_trend,Subscriber_Count,predicted_likes
0.01579024850324,0.0004130205874877,0.3301551159812153,0.3,0.0039997511475954,12745.845
0.013781001416989,0.0013468555971097,0.3237512451970969,0.4,0.0506595769981627,14528.877
0.0051955193270311,7.829236411168803e-05,0.3860190060560062,0.4,0.0181355127343917,2650.741
0.0059325380799236,0.0007046312770051,0.541764503581424,0.4,0.011284196533549,23033.293
0.0439441996720509,0.0013230274862931,0.6509178881457236,0.5,0.0111266950116905,71241.04
0.0028433962542717,0.0007466141389201,0.6904795787676107,0.2,0.0011765363682826,8986.041
0.0004563305519527,0.0003699030536291,0.5444713248897112,0.2,0.001845917836181,4553.9976
0.0004194033278713,0.0008169637994263,0.5115981215312367,0.1,0.0002590900034571,6832.323
0.018303364636813,0.0150536926763734,0.4096380796519546,0.0,0.0360906862262556,132283.3
0.006773776724329,0.0008793707563269,0.6597883003221341,0.4,0.0104966889242567,13147.695
0.0015005714198267,0.0003290548636578,0.3948697879607228,0.1,0.005771643268503,8648.309
0.0194404455247215,0.0020242547474674,0.5092398707027994,0.4,0.019946780235764,85205.06
0.0105232493584855,0.0020968737518608,0.5311655044827096,0.4,0.0091579259884598,62563.355
0.0032809133090223,0.0003097654406158,0.3664437170912195,0.2,0.0003969038350833,5469.988
0.0019048665917132,0.0001418339929559,0.5836060907926569,0.1,0.0120323287623766,7471.28
0.0193882495416303,0.003216794960241,0.4055988127426863,0.3,0.0389650890001724,49101.594
0.0031160543039666,0.000138429977125,0.9648159818929708,0.1,0.0267980964366068,16681.865
0.1029998362193295,0.0715319886714353,0.4685498790379962,0.1,0.145947997722528,275870.47
0.0023332063307555,0.0003097654406158,0.5397751529813576,0.4,0.0016017904773004,9050.73
0.0128663442469168,0.0013627410043208,0.4176746833641668,0.2,0.0506595769981627,32075.002
0.0506217751844672,0.0195980538106822,0.3857495662986982,0.2,0.0817661275652076,546610.0
0.0272542530233433,0.0220614266003413,0.4380806684421313,0.0,1.0,310919.3
0.0708778775860571,0.0220092316909335,0.3857495662986982,0.7,0.0817661275652076,396986.22
0.0130578977690392,0.0018086670781743,0.7646721163424595,0.3,0.0084491691400968,35045.79
0.0770322084433621,0.002028793435242,0.3733050072170606,0.2,0.0037634988648077,83014.49
0.0202466153514764,0.0071643186521912,0.5880614333723769,0.5,0.0150248576776873,143301.1
0.0117592387664407,0.0008657546930031,0.3880300981926853,0.2,0.0378625783471632,9310.135
0.0074219017029415,0.0013786264115318,0.5521466520292477,0.1,0.0170723774618472,42166.832
0.0289422596448683,0.012729884535783,0.3908394153164325,0.1,0.0206949124645916,193225.88
0.0019637390719822,0.0016123688319233,0.7081266801364282,0.4,0.0032870567611859,10505.665
0.0010896685806302,0.0005571239243309,0.3896541909776575,0.1,0.0037989367072259,6061.229
0.0323681745420826,0.0032349497113394,0.3313479938723745,0.5,0.0145917284925765,73843.414
0.007037463947919,0.0012004829163792,0.6416820833926284,0.1,0.0373113230206586,27490.127
0.0195720482319792,0.011554364402164,0.3885410243030848,0.1,0.0227818076292162,147548.86
0.0103720530821905,0.000157719400167,0.5241924007400027,0.2,0.3443999152641812,14446.776
0.0086817521317384,0.0003528829744744,0.3120108154262132,0.1,0.0389650890001724,11548.237
0.0244254257577586,0.0077532133909444,0.7385797637683221,0.4,0.0248293274133761,85240.75
0.078034382790358,0.0036275462038415,0.4881172619894691,0.2,0.1928047004754183,86997.33
0.0071966674321695,0.0016600250535565,0.4149476665532798,0.2,0.0065985262582599,28388.512
0.0088333843305295,0.004034893431611,0.5067062757933684,0.5,0.009551679793106,62288.117
0.0048974630561133,0.0002042409498565,0.3673413536797626,0.1,0.033098157310945,6088.935
0.0924133666272581,0.0334058766929305,0.5233385513021205,0.3,0.145947997722528,366579.66
0.002217962188748,0.0002235303728985,0.3237512451970969,0.0,0.0502658231935166,4954.6416
0.0055351488381076,0.0008124251116517,0.4609770477139198,0.2,0.0841286503930844,18801.824
0.0342907648247576,0.002205802258451,0.476861973944655,0.4,0.3443999152641812,82333.29
0.0024429096684041,0.0002587052031516,0.4144188433358776,0.0,0.0037438111745754,6421.5737
0.0001897754172039,0.0001860861987582,0.3481713391205351,0.2,0.0408157318820093,1131.8718
0.0051229267597781,0.0004232326349805,0.4631879078655797,0.2,0.0067166523996538,21425.281
0.0280422861799296,0.0049675937692894,0.3981073004126938,0.6,0.0025546746845441,111332.65
0.0079736304516825,0.0003585563341926,0.6549990851613166,0.3,0.1364979064110207,18211.037
0.0010886131893238,0.0001792781670963,0.6723572173995541,0.2,0.0089216737056721,1482.0729
0.0054768843550043,7.034966050615446e-05,0.3237512451970969,0.1,0.0389650890001724,4867.3115
0.0932953640250532,0.0048858973893467,0.5901686899979202,0.3,0.0821598813698537,81422.92
0.002518117770634,0.0020582949057768,0.4969664580590935,0.1,0.027388727143576,31387.346
0.0444937488083112,0.0060194346610507,0.5902916133010768,0.1,0.1928047004754183,150121.47
0.0013125970508305,0.0002223957009549,0.4955484203785399,0.2,0.0052597633224631,7031.935
0.0023375540840724,0.0002564358592643,0.5002134623594706,0.2,0.00378318655504,7740.28
0.0104751602241738,0.0003721723975164,0.4754518286608795,0.5,0.0001271824789007,12926.9
0.4040460192366403,0.0444904869104244,0.6711452349704805,0.5,0.0210492908887732,616149.94
0.0268220702833481,0.0063484895247086,0.3237512451970969,0.1,0.0378625783471632,122557.41
0.0023412823685789,0.0013162194546312,0.3341871827712157,0.2,0.0014167261891168,12489.093
0.0004245540963126,0.0001214098979702,0.4327136148325844,0.2,0.0138042208832842,3148.5269
0.0008865401690707,0.0002984187211793,0.4489824960865234,0.2,0.0004362792155479,2360.548
0.0102690835999429,0.001548827203079,0.561996778218901,0.3,0.0069922800629061,41879.477
0.0146661420454141,0.0006683217748084,0.6700380166297344,0.2,0.6495591138649377,29095.404
0.0001653178708411,0.0006320122726117,0.4150318160564354,0.1,0.0093941782712475,7457.008
0.004777744972698,0.0012640245452234,0.5619752383663014,0.3,0.0019404187492961,24223.791
0.0191347950250551,0.0005366998293453,0.5039668421801623,0.2,0.6495591138649377,22649.668
0.0243927315705476,0.000853273301623,0.50925003557706,0.3,0.3443999152641812,5217.7905
0.04713522117371,0.0119673849896517,0.3766677735085305,0.2,0.0927912340952994,339514.88
0.0501298595908553,0.0299576086561853,0.4951615198519994,0.5,0.145947997722528,408581.1
0.0024378736164092,0.000795405032497,0.5635914533737216,0.2,0.0029011780326327,14222.991
0.0074940239327645,0.0018404378925964,0.4644263283796512,0.5,0.008527919901026,51434.61
0.0056372464753629,0.0062577157692168,0.5399490852742597,0.1,0.0557783764585625,73144.914
0.019310632394027,0.0002813986420246,0.3493453820976233,0.2,0.0412094856866554,17723.717
0.0014568644537657,0.0001282179296321,0.6845737868222571,0.0,0.001794729841577,6188.0015
0.0067475410730477,0.0018086670781743,0.3664437170912195,0.2,0.0145917284925765,34893.348
0.0046483792361442,0.0014308213209396,0.4973672975665291,0.1,0.0274281025240406,22833.902
0.0060676511104397,0.0002212610290112,0.4842037853991746,0.2,0.0323500250821173,10879.671
0.0045261259192644,0.0022080716023383,0.5290582478571663,0.2,0.0115598241968013,43678.96
0.0021732227746698,0.0002564358592643,0.6256480107341073,0.2,0.0008142828680082,4048.777
0.0014018349744496,1.5885407211067137e-05,0.3941938238223993,0.1,0.0052991387029277,3109.4324
0.0293775856154937,0.0027095966014305,0.4589440728618187,0.2,0.0292393700254128,46861.965
0.0024159283602216,0.0022103409462256,0.4070924845437439,0.1,0.0036768730277856,42641.895
0.0031503889363604,0.0006172615373443,0.4826383947630567,0.4,0.0019404187492961,10802.397
0.0026187585090207,0.0003755764133473,0.5372136046677102,0.2,0.0078979138135922,6626.9155
0.0078019114031348,0.0019323463200319,0.4705066173331435,0.5,0.0032161810763496,18078.031
0.0537614496047381,0.0166308866780436,0.4876824312572143,0.3,0.0143554762097888,284502.5
0.0138639184644139,0.0001202752260266,0.5142071059247664,0.3,0.0534158536306857,10851.466
0.0006666057981202,0.0003415362550379,0.6305689649755396,0.1,0.0036217474951351,5006.557
0.0088771945413922,0.0006864765259068,0.6360466771026043,0.3,0.0538096074353318,22449.602
0.0145816189677403,0.0020605642496641,0.434858262122742,0.1,0.0455407775377629,56434.98
0.0017416136169064,9.417777132275515e-05,0.6989706370665528,0.4,0.0013182877379552,3063.002
0.0001489248906571,7.148433244980211e-05,0.5491674967980646,0.1,0.00557476636618,-521.7698
0.014799626102392,0.0009168149304673,0.4472880897386376,0.1,0.0043935049522416,36469.914
0.0075152235320507,0.0027663301986129,0.391754253999878,0.0,0.0204980355622686,43137.582
0.0180939612356379,0.0035276950728005,0.4646364024477017,0.3,0.00403912652806,92827.2
0.0050367632369213,0.0006229348970625,0.3845987985734677,0.3,0.006795403160583,11360.247
0.0022333227209148,0.0001395646490686,0.3654297708837342,0.1,0.0130954640349212,3174.651
0.0031813279619422,0.0006444936639918,0.5123808168492955,0.4,0.0203799094208747,8084.04
0.000344332885377,3.7444174140372535e-05,0.4465598677211029,0.1,0.0004284041394549,-351.91367
0.0222099529158964,0.0057039958607167,0.4375978369147574,0.2,0.0506595769981627,130819.66
0.0164150860432426,0.0015057096692204,0.4718448653831819,0.2,0.028097483991939,33799.973
0.0018245765509098,0.0005230837660215,0.5076846449409421,0.1,0.0046691326154938,14418.578
0.0104060435652453,0.000238281108166,0.6747900953465206,0.1,0.0134892178395673,20165.51
0.0202072217237983,0.0025462038415453,0.7277772746678397,0.1,0.0107329412070444,52386.062
0.0479186771440868,0.0109371028648197,0.5747810651969387,0.2,0.0794036047373307,315916.66
0.0010027708725168,0.0016566210377255,0.4793718398131986,0.1,0.0016254157055792,16253.637
0.0006687051090885,1.1346719436476526e-05,0.4705066173331436,0.3,0.0128592117521335,104.46976
0.033639588388672,0.0121523365164663,0.3676780232514238,0.2,0.0299087514933113,246034.23
0.0040893086348365,0.0002223957009549,0.3960000437871506,0.1,0.0034681835113231,8000.2295
0.0065452271482573,0.0008271758469191,0.7544693103964486,0.3,0.0032083060002567,20667.816
0.0169013575876939,0.0029388003340474,0.5925884513475235,0.2,0.0435720085145322,50259.137
0.0020329475040678,0.003078364983116,0.5512546843128884,0.2,0.0115598241968013,21073.668
0.0067120019179672,0.00073413274754,0.7421801622313933,0.5,0.0069135293019768,12662.612
0.0468042183393993,0.0074684107330888,0.7066468818683491,0.2,0.0927912340952994,314745.5
0.0095862683679528,0.0008260411749754,0.0,0.3,0.0240024444236192,20470.027
0.0047164405037662,0.0017564721687665,0.4671263932734992,0.3,0.0055353909857153,28301.52
0.0038041120775551,0.0005026596710359,0.6477871068734881,0.1,0.0062441478340784,16135.164
0.0092543133871374,0.0006422243201045,0.5616906218870072,0.4,0.0060866463122199,20437.412
0.0630223821308302,0.0054759268000435,0.3237512451970969,0.5,0.016678623657201,163187.05
0.0009638590539135,0.0008907174757634,0.3322897395759213,0.3,0.0025664872986835,5473.705
0.0170047400491484,0.0007023619331178,0.4388074569517575,0.1,0.3443999152641812,92682.89
0.0008230102010796,5.9002941069677936e-05,0.5347575712240576,0.1,0.0048660095178169,4422.827
0.0075757135142134,0.0008510039577357,0.7776623499833974,0.3,0.0545971150446241,15552.769
0.0004728153052939,0.0003177081442213,0.3920592002276931,0.1,0.0005937807374063,2975.094
0.0165698729443085,0.0034051505028866,0.4769789055401692,0.3,0.0206949124645916,79681.51
0.0212979342240904,0.000634281616499,0.5421232389355345,0.2,0.3443999152641812,25683.9
0.0485807057559975,0.0123043825569151,0.5413642616574166,0.3,0.0475095465609936,176450.66
0.0030159183179439,0.0003619603500236,0.421943930553579,0.4,0.0004323416775014,5107.3594
0.0026938633664488,0.0001838168548709,0.4958044481489764,0.4,0.0051810125615338,10411.92
0.0046196542379771,0.0022364384009295,0.5244566874707759,0.1,0.2309988195260936,24254.402
0.000169883585406,0.0002825333139682,0.8591148427493952,0.1,0.0408157318820093,3988.9001
0.0151663057515189,0.0006036454740205,0.5309352999773981,0.1,0.6495591138649377,25795.506
0.0100258273754486,0.001052975563705,0.6190882785446611,0.3,0.0104573135437921,39867.043
0.0200397586554103,0.0208995225300461,0.7837369353129992,0.3,0.0201042817576224,238371.39
0.0096655144890944,0.0009043335390871,0.4667710260424078,0.2,0.0028421149619358,23982.15
0.0006573940674779,0.000115736538252,0.3613206204639248,0.2,0.0033854952123474,3870.0286
0.0022293764751602,1.4750735267419484e-05,0.6368293724206633,0.3,0.0034603084352302,5796.2876
0.0135106032812872,0.0023317508441959,0.3733367724491248,0.2,0.0892474498534842,42071.082
0.0243194851195504,0.005226298972441,0.3716521986623025,0.1,0.0378625783471632,59848.523
0.0029295597771284,2.3828110816600704e-05,0.4894217541862341,0.1,0.0526283460213934,2773.1763
0.0008098636963274,4.765622163320141e-05,0.7791376120677387,0.1,0.0018931682927386,2043.3611
0.112817361471488,0.094999273809956,0.5139462074854134,0.8,0.0123079564256289,545840.0
0.0073940256064774,0.0010200700773392,0.4234650313804189,0.4,0.0032043684622102,23719.81
0.0060835508099044,0.0045681892451254,0.3526507646331183,0.1,0.0045903818545646,65962.21
0.0019326738583095,0.0003177081442213,0.3237512451970969,0.2,0.0100241843586813,3308.9512
0.0019619036088405,0.0002314730765041,0.4051515582752241,0.4,0.0041572526694539,7359.981
0.0418679352378397,0.0101053883301259,0.324178169916038,0.2,0.0927912340952994,323345.16
0.0104585722260309,0.000576413347373,0.5241212466201792,0.1,0.0117960764795889,25724.7
0.1691950228801378,0.0067478940488725,0.5280209917136659,0.3,0.0439657623191784,147356.92
1.0,1.0,0.5716047625824203,1.0,0.4014942169378712,7562035.5
0.0105759615655853,0.0011641734141824,0.4781572490409832,0.1,0.0049841356592108,42979.645
0.0292592900160131,0.0172209160887404,0.5355668950375084,0.4,0.0227818076292162,204190.52
0.0476900816814365,0.0015556352347409,0.6493524975096059,0.3,0.1896546700382492,73542.74
0.0115405892196894,0.0010359554845503,0.3907620058893717,0.2,0.0102210612610044,39640.42
0.0136410129375028,0.000411885915544,0.4359375741188748,0.2,0.1010600639928683,12950.675
0.0063193734086749,0.0023725990341672,0.4412344701648982,0.2,0.0032043684622102,39887.0
0.0027593549856725,0.0004618114810645,0.3237512451970969,0.1,0.0021254830374798,6427.8174
0.0027298040290916,0.0024372753349551,0.5723721109334584,0.3,0.005771643268503,29075.023
0.0016377952329557,0.0003585563341926,0.2987049950192116,0.1,0.0177417589297456,2146.2988
0.0035704576196206,0.0052274336443847,0.4176746833641668,0.1,0.040028224272717,48788.992
0.021469974478688,0.0009236229621291,0.5777917827156478,0.2,0.3443999152641812,33592.695
0.0106295800326113,0.0024542954141098,0.4555642521702007,0.5,0.0181748881148564,105060.5
0.0192616140564998,0.0362856740859082,0.3091528775482284,0.2,0.0821598813698537,230133.14
0.0038411999046614,0.0002666479067571,0.3472321047388644,0.3,0.0045903818545646,5786.3677
0.0021402762112769,0.0010450328600994,0.6681371851430198,0.3,0.0044722557131708,20025.963
0.0015375330588421,0.0003324588794887,0.4233670129500497,0.1,0.0074254092480168,6344.1074
0.0171687960390797,0.0037920736356704,0.3707129642806317,0.4,0.0068347785410476,85038.8
0.0023091273486658,0.0006206655531752,0.3447417105450405,0.4,0.0036768730277856,11049.263
0.0182077140638428,0.0016532170218946,0.4375088942649779,0.2,0.0260499642077791,37203.367
0.0064528459940081,0.0007602302022439,0.3684766919433206,0.2,0.0030586795544911,20207.115
0.0429715074517681,0.0016588903816128,0.4358071248991982,0.1,0.0344762956272065,75676.58
0.0045798246878029,0.0005457772048945,0.5046408298151573,0.2,0.00557476636618,13786.246
0.0715376233406853,0.0042675011800588,0.4225199400950076,0.3,0.1928047004754183,138961.88
0.0201228936640833,0.0005684706437674,0.7877330297424222,0.2,0.6495591138649377,18656.994
0.0010787475749373,0.000115736538252,0.5178774726056639,0.2,0.0025861749889158,1869.8021
0.008685698377493,0.0008986601793689,0.3873452397893838,0.2,0.3443999152641812,20948.303
0.007120220392319,0.000695553901456,0.4993232123186228,0.3,0.0188048942022902,30974.627
0.010286543443078,0.0023975618169274,0.539652856837911,0.1,0.0213249185520255,68606.984
0.0052803406674654,0.0002904760175737,0.7229258574071439,0.1,0.0323500250821173,9923.997
0.0060402568230503,0.0010643222831414,0.665619423980033,0.1,0.0112054457726197,36859.68
0.0061000126199562,0.0002450891398278,0.5802344801917878,0.1,0.0323500250821173,8270.511
0.004573400566807,0.0009168149304673,0.5657847204737769,0.4,0.0020821701189687,15326.3125
0.0521793836214213,0.0029762445081877,0.4471934782166744,0.1,0.1928047004754183,94378.305
0.0039960785788844,0.0014149359137286,0.4763768322185854,0.1,0.009551679793106,26832.28
0.028331383096387,0.0011199212083802,0.5656040984773019,0.3,0.3443999152641812,52267.418
0.0260343698044562,0.0063938764024545,0.5719879571652199,0.0,0.0927912340952994,211079.55
0.0022792551860351,0.0006626484150902,0.4062900241924007,0.4,0.0037989367072259,13570.488
0.0063371429862152,0.0016940652118659,0.4644263283796512,0.3,0.008527919901026,46936.094
0.0118606481050179,0.0022182836498311,0.3237512451970969,0.3,0.0023538602441746,43455.832
0.0112033572823416,0.0010960930975636,0.3394051515582751,0.5,0.0041178772889893,38651.023
0.0134552984824998,7.715769216804038e-05,0.3237512451970969,0.1,0.0868849270256073,9107.38
0.0023104695310881,1.928942304201009e-05,0.5585598406147716,0.1,0.0502658231935166,4043.161
0.0010779445598128,0.0002031062779129,0.4672453868412313,0.1,0.00129072497163,1359.1472
0.1645395771108982,0.0466123234450455,0.49416835184337,0.3,0.1928047004754183,663736.94
0.0148379987536975,0.002501951635743,0.6471332634377217,0.1,0.0208130386059855,48706.953
0.0050473056783413,0.0019096528811589,0.3331435890138039,0.1,0.0043541295717769,26288.455
0.0013279002247742,8.510039577357394e-05,0.3550590579194535,0.1,0.0023617353202675,1771.0168
0.0064842783003092,0.0001588540721106,0.5189032778331198,0.2,0.0323500250821173,13665.297
0.0552816375368915,0.0699116771359064,0.5568568332194346,0.6,0.0158123652869795,281310.9
0.0035082698340519,7.034966050615446e-05,0.3623269430157148,0.1,0.1435854748946511,2368.6187
0.0008554175971747,0.0001077938346465,0.5948247236848346,0.2,0.0015309147924641,1622.1115
0.0239729611500479,0.018358992048219,0.502093964097664,0.3,0.0111266950116905,212370.67
0.0007557748918714,6.013761301332559e-05,0.4357368830116802,0.3,0.0009402840854949,2145.4182
0.020479856830204,0.0025700319523619,0.3251274127892883,0.3,0.0435720085145322,2884.9426
0.006593316282569,0.0022069369303946,0.3753106150999988,0.0,0.0498720693888704,29134.408
0.0019560186551426,0.0137170491267564,0.6398825053478533,0.3,0.0077797876721983,32803.17
0.251785151376209,0.1500444791401909,0.4372420663156396,0.9,0.1609106422990812,2043882.8
0.0149761058834635,0.001709950619077,0.4609838242967601,0.3,0.0297118745909882,39840.77
0.0029447597062703,0.0008952561635379,0.4718732282059448,0.2,0.0092760521298537,12679.006
0.0172125144767853,0.0175318162012998,0.3772002187989184,0.2,0.035539430899751,131919.78
0.0028547302391715,0.0014569187756435,0.3237512451970969,0.1,0.0289637423621605,11850.729
0.0151072497249357,0.0306134490396136,0.4897944662424525,0.2,0.0060472709317553,242968.61
0.0034456346543425,0.0005809520351475,0.5663867937953607,0.2,0.0071497815847645,12093.622
0.0838630336564631,0.0343079408881304,0.311423793937669,0.5,0.1325603683645593,528910.3
0.0247313745201855,0.0015000363095021,0.5061192543048242,0.3,0.3443999152641812,19833.883
0.0013508090991112,0.0004799662321629,0.5115981215312367,0.3,0.015969866808838,10936.16
0.0002315322036768,1.0212047492828871e-05,0.3237512451970969,0.2,0.0005425927428023,803.0911
0.0128825880957206,0.0002802639700809,0.5466330548157786,0.4,0.0185686419195025,4693.784
0.0029780274757131,5.1060237464144366e-05,0.4035861676391062,0.1,0.0502658231935166,2413.5864
0.0120817525837212,0.000338132239207,0.5261847160950619,0.1,0.0181355127343917,13756.393
0.0004265731057684,5.1060237464144366e-05,0.4675662779698474,0.1,0.0018262301459487,-23.455406
0.0243848505506831,0.0031226171889183,0.5911721455338931,0.3,0.0734972976676387,19018.146
0.0009359141275815,0.0002144529973494,0.7772253450974812,0.3,0.0030429294023053,3781.2864
0.0270054674661347,0.0030295740895392,0.3237512451970969,0.2,0.0378625783471632,33709.555
0.0026118640505948,0.0003823844450092,0.4947701721929699,0.4,0.0043935049522416,17069.342
0.014797423546622,0.0002587052031516,0.5115981215312367,0.5,0.1589418732758505,866.7419
0.0118529391598229,0.0016622943974438,0.7096200370001423,0.1,0.0149854822972226,31287.232
0.0036021537737483,0.0011936748847173,0.6673917610305828,0.1,0.0075829107698753,41071.203
0.0086290858112171,0.0022806906067317,0.4632472029654326,0.0,0.0200255309966932,77343.69
0.0013663072910136,0.0011936748847173,0.4364593709975807,0.1,0.0177417589297456,40909.17
0.001388826129433,0.0013332395337859,0.4114131208196954,0.2,0.0396344704680709,15672.084
0.0027110823050466,0.0034414600050833,0.3351359043688629,0.2,0.0044722557131708,30790.822
0.0008632871453946,9.07737554918122e-06,0.433328589725345,0.2,0.0463282851470552,-434.66287
0.0037243038458264,0.0001928942304201,0.4686803282576727,0.3,0.0075435353894107,5571.9663
0.0101674333568284,0.0041131857957227,0.4272659010633964,0.2,0.0279793578505452,78481.766
0.3562261473677984,0.0289364039069024,0.6647615998156768,0.3,1.0,356249.2
0.0106265515184276,0.0019618477905667,0.3982795385598858,0.1,0.0542033612399779,48691.457
0.0036588695848259,8.39657238299263e-05,0.3788529955884445,0.1,0.2711617075999997,1876.2935
0.0091189020938607,0.0023238081405903,0.3764688243306429,0.2,0.0297118745909882,35067.695
0.013251516187196,0.008488480810428,0.5011048436407765,0.3,0.0031807432339314,88048.84
0.1299290401919279,0.0063847990269053,0.4864447166371885,0.5,0.0025901125269622,184766.67
0.0034865998973356,0.0028559692821611,0.4479151842891704,0.1,0.009551679793106,35928.01
0.0119763855277448,0.0017020079154714,0.5625515867368721,0.5,0.0136467193614258,55912.215
0.0037620914432555,0.0012855833121527,0.5714209477728761,0.2,0.0167179990376657,28728.545
0.0195330790551526,0.0007250553719908,0.4189791755609316,0.1,0.1010600639928683,23520.553
0.0067359661836106,0.0007261900439344,0.3237512451970969,0.5,0.0041178772889893,7019.1562
0.0064715562464085,0.0019607131186231,0.5400159823099911,0.1,0.0207342878450563,42955.562
0.0007874251594205,0.0003029574089539,0.5567682815263576,0.1,0.0024247359290109,-4265.0845
0.0223029305956666,0.0003687683816854,0.4618969688344955,0.1,0.0868849270256073,24204.613
0.0014331984508828,0.0005253531099088,0.4569559430432198,0.0,0.0047872587568877,13648.63
0.0023995009651037,0.0001225445699139,0.3759309330676912,0.0,0.0502658231935166,6696.5435
0.0172801971801343,0.0017428561054427,0.5445415549300564,0.3,0.0086854214228844,64782.04
0.0093395706500679,0.0002167223412367,0.6440741555299689,0.2,0.0923974802906533,21382.943
0.0628726771683378,0.0256810301005773,0.4029238869853641,0.2,0.0118748272405182,422621.25
0.0009058928335706,3.7444174140372535e-05,0.3237512451970969,0.1,0.0019837316678072,2093.3967
0.0045035267793326,0.0003710377255727,0.601608083108012,0.3,0.0143161008293242,9060.906
0.0009974136144721,0.0009031988671435,0.3759309330676912,0.3,0.0053778894638569,11422.624
0.0080813377231646,0.0008283105188627,0.3537782837626297,0.3,0.0102210612610044,24404.855
0.0016690669362319,0.0002121836534621,0.5013770414954085,0.3,0.0038816250062016,5306.85
0.0034764130768994,0.0003880578047274,0.6329463904531502,0.4,0.0175055066469579,8591.919
0.0200065826591247,0.0050595021967248,0.4687548706689164,0.3,0.0078191630526629,88079.484
0.0062098765606297,0.0011675774300134,0.6652910203500784,0.4,0.0043541295717769,44665.742
0.0013184017030161,4.198286191496315e-05,0.3237512451970969,0.1,0.0463282851470552,1545.0741
0.0109085819017896,0.0007545568425256,0.3909918884303401,1.0,0.0522345922167473,4170.332
0.020323658916848,0.0039032714861479,0.5681043751877678,0.2,0.0135285932200319,116180.46
0.0121605398390773,0.0070372353945027,0.4834210900811158,0.2,0.1451604901132357,109019.47
0.0201274249637143,0.0009406430412839,0.4845951330582041,0.1,0.3443999152641812,31807.86
0.0210204121970701,0.0036445662829962,0.3796924578196813,0.2,0.0378625783471632,62850.555
0.0079731371709632,0.0014943629497839,0.4388906004104523,0.1,0.0141979746879304,40674.79
0.3611455442084547,0.0194947986638103,0.4935681758116652,0.3,0.0127017102302751,567650.56
0.0053274776552724,0.0011925402127736,0.5089891371377069,0.2,0.0092760521298537,31621.408
0.0042198330074984,0.000254166515377,0.3348512878895687,0.0,0.0205767863231978,1424.285
0.0595656199811913,0.0226628027304745,0.5100327308951189,0.4,0.0032831192231394,418345.22
0.0175163524565993,0.0035242910569696,0.4169631421659314,0.5,0.0090791752275306,95617.51
0.0154830263882585,0.0003744417414037,0.5092500355770598,0.2,0.0923974802906533,18268.28
0.0157821265788381,0.0025269144185033,0.6176421557665333,0.3,0.0131742147958504,71514.445
0.0022292388154246,0.0001100631785338,0.5115981215312367,0.2,0.0038816250062016,2739.2393
0.0118291699121383,0.0012821792963218,0.4331329158958303,0.1,0.0173086297446349,51585.332
0.0074519918268202,0.008572446534258,0.4588220943706926,0.2,0.00506288642014,47783.83
0.0091503802867404,0.0017473947932173,0.4643258090675196,0.4,0.0506595769981627,51806.582
0.0615450522630348,0.0063904723866235,0.3792514586594562,0.2,0.1928047004754183,162830.44
0.0014319136266837,0.0005582585962746,0.5022057777145296,0.3,0.0037556237887148,10825.986
0.0613735741190244,0.0008941214915943,0.352212893126512,0.3,0.0031689306197921,74153.63
